time_s,vx_ms,vy_ms,pitch_deg,roll_deg
9185.605002,-0.087134,0.073548,-0.730000,0.240000
9185.705034,-0.050288,0.050514,-0.770000,0.140000
9185.805008,-0.055901,0.057551,-1.060000,0.260000
9185.905000,-0.080698,0.044049,-1.470000,0.490000
9186.005004,-0.049022,0.072708,-1.730000,0.710000
9186.105007,-0.045510,0.038415,-1.740000,0.790000
9186.205003,-0.056906,0.070300,-1.530000,0.730000
9186.305003,-0.065603,0.059058,-1.410000,0.480000
9186.405007,-0.040176,0.083638,-1.390000,0.220000
9186.505010,-0.024082,0.058719,-1.460000,0.060000
9186.604972,-0.047747,0.080559,-1.390000,-0.060000
9186.705013,-0.038151,0.045830,-1.390000,-0.030000
9186.805021,-0.051346,0.060883,-1.430000,0.020000
9186.904998,-0.047895,0.038093,-1.640000,0.100000
9187.004987,-0.062741,0.059861,-1.810000,0.310000
9187.105018,-0.031833,0.042629,-1.840000,0.470000
9187.204995,-0.014889,0.065251,-1.610000,0.380000
9187.305004,0.004195,0.063916,-1.440000,0.210000
9187.405001,-0.018040,0.034755,-1.280000,0.000000
9187.504999,-0.035558,0.052642,-1.310000,-0.190000
9187.604990,-0.029771,0.023925,-1.350000,-0.350000
9187.705014,-0.030867,0.037915,-1.370000,-0.360000
9187.805001,-0.024963,0.024707,-1.450000,-0.330000
9187.904977,-0.055429,0.003802,-1.470000,-0.260000
9188.004971,-0.044148,0.016885,-1.610000,-0.010000
9188.105000,-0.023557,0.005661,-1.620000,-0.120000
9188.205008,0.005775,-0.002588,-1.620000,-0.210000
9188.305016,-0.029733,-0.004185,-1.520000,-0.410000
9188.404977,-0.028905,-0.010270,-1.550000,-0.260000
9188.504974,-0.020776,-0.028754,-1.500000,-0.150000
9188.604997,-0.029808,-0.027065,-1.500000,0.020000
9188.704986,-0.054570,-0.016553,-1.680000,0.210000
9188.805009,-0.021268,-0.030089,-1.670000,0.130000
9188.904975,-0.010835,-0.008532,-1.710000,0.120000
9189.004973,-0.024574,-0.002619,-1.880000,-0.010000
9189.104982,-0.029315,-0.029603,-1.940000,-0.120000
9189.205003,-0.018190,-0.037209,-1.990000,-0.280000
9189.304999,-0.022868,-0.020411,-2.100000,-0.200000
9189.405005,0.023450,-0.026566,-2.080000,-0.230000
9189.504977,-0.022787,-0.054952,-1.960000,0.040000
9189.605003,0.017191,-0.053295,-1.920000,0.180000
9189.705004,0.026262,-0.043459,-1.920000,0.410000
9189.804980,0.018068,-0.031760,-1.960000,0.360000
9189.904974,0.024504,-0.043157,-1.930000,0.200000
9190.004972,-0.001753,-0.042460,-1.870000,0.090000
9190.104983,0.034647,-0.047361,-1.840000,-0.040000
9190.205018,0.008456,-0.062478,-1.690000,-0.130000
9190.305009,0.038324,-0.033571,-1.710000,0.040000
9190.405006,0.032023,-0.041154,-1.720000,0.120000
9190.504976,0.038494,-0.027143,-1.760000,0.260000
9190.605012,0.049039,-0.025804,-1.540000,0.400000
9190.705003,0.019484,-0.037410,-1.270000,0.490000
9190.805001,0.038643,-0.044785,-1.080000,0.430000
9190.905025,0.011816,-0.011717,-1.140000,0.500000
9191.005001,0.011274,-0.002832,-1.270000,0.550000
9191.105003,0.006523,0.005168,-1.400000,0.480000
9191.205001,0.018370,-0.000651,-1.580000,0.440000
9191.305000,-0.009453,0.010127,-1.970000,0.480000
9191.405033,0.023728,0.004410,-2.150000,0.380000
9191.504975,0.008766,-0.009034,-2.160000,0.280000
9191.604998,0.014303,0.014208,-2.130000,0.250000
9191.705036,0.022614,0.008995,-2.090000,0.170000
9191.805013,0.046852,0.020084,-2.070000,0.120000
9191.905002,0.046812,0.006362,-1.990000,0.110000
9192.005010,0.045146,-0.003038,-1.740000,0.110000
9192.104990,0.048588,0.010810,-1.460000,0.140000
9192.205005,0.062777,0.009467,-1.170000,0.090000
9192.305003,0.040486,0.022704,-1.160000,0.260000
9192.405002,0.051445,-0.002986,-1.220000,0.310000
9192.505006,0.012449,0.017220,-1.280000,0.330000
9192.604977,0.026218,0.018338,-1.470000,0.320000
9192.704975,0.030686,0.031667,-1.640000,0.310000
9192.805008,0.037037,0.018681,-1.660000,0.410000
9192.904991,0.029585,0.032783,-1.690000,0.650000
9193.004998,0.032820,0.042180,-1.590000,0.610000
9193.105006,0.056683,0.038997,-1.530000,0.510000
9193.204982,0.036368,0.048964,-1.460000,0.330000
9193.305002,0.032945,0.067199,-1.580000,0.060000
9193.405041,0.050365,0.059304,-1.630000,-0.140000
9193.504997,0.073310,0.059834,-1.560000,-0.210000
9193.605016,0.031388,0.048515,-1.400000,-0.220000
9193.704974,0.027119,0.052465,-1.440000,-0.020000
9193.804976,0.052432,0.041623,-1.410000,0.120000
9193.904999,0.047580,0.059657,-1.370000,0.310000
9194.005003,0.063340,0.063728,-1.180000,0.370000
9194.104977,0.063199,0.070273,-1.090000,0.320000
9194.205000,0.056223,0.076158,-1.010000,0.080000
9194.305004,0.029497,0.091130,-1.040000,-0.080000
9194.405043,0.041595,0.088837,-1.050000,-0.300000
9194.504999,0.031642,0.085622,-1.070000,-0.440000
9194.605000,0.021580,0.081785,-1.040000,-0.520000
9194.705007,0.021482,0.067770,-0.950000,-0.680000
9194.804986,0.018856,0.070380,-0.920000,-0.740000
9194.905002,0.019951,0.071454,-1.020000,-0.690000
9195.004977,0.007704,0.053795,-1.190000,-0.630000
9195.105002,-0.002130,0.035721,-1.310000,-0.550000
9195.204998,0.004628,0.036262,-1.390000,-0.560000
9195.304984,-0.016708,0.035762,-1.480000,-0.750000
9195.405001,-0.026530,0.011867,-1.440000,-0.870000
9195.504975,-0.036510,0.005914,-1.390000,-1.010000
9195.605001,-0.040173,-0.006441,-1.320000,-0.960000
9195.704997,-0.045863,-0.010197,-1.220000,-0.980000
9195.804990,-0.051460,-0.029054,-1.100000,-0.950000
9195.905005,-0.042833,-0.027336,-1.170000,-0.900000
9196.004974,-0.061562,-0.052967,-1.250000,-0.650000
9196.104976,-0.066881,-0.045948,-1.360000,-0.240000
9196.204976,-0.076462,-0.050830,-1.380000,0.050000
9196.305002,-0.063751,-0.034322,-1.270000,0.200000
9196.405001,-0.051107,-0.034496,-1.250000,0.250000
9196.504991,-0.068510,-0.044889,-1.270000,0.270000
9196.604998,-0.097880,-0.010635,-1.340000,0.300000
9196.705000,-0.081745,0.000259,-1.460000,0.510000
9196.805004,-0.065015,0.007994,-1.440000,0.600000
9196.905004,-0.059606,0.019234,-1.500000,0.510000
9197.005000,-0.060148,0.035989,-1.530000,0.460000
9197.104975,-0.034927,0.039027,-1.560000,0.310000
9197.205008,-0.060022,0.067067,-1.710000,-0.010000
9197.304980,-0.027520,0.044752,-1.870000,-0.160000
9197.405008,-0.036926,0.061914,-1.780000,-0.410000
9197.504985,-0.014314,0.054374,-1.730000,-0.430000
9197.605008,-0.044779,0.042153,-1.720000,-0.450000
9197.705000,-0.041484,0.046528,-1.850000,-0.260000
9197.804996,-0.019024,0.048635,-1.800000,-0.040000
9197.905003,-0.013622,0.044596,-1.740000,0.060000
9198.005001,-0.000260,0.045945,-1.620000,0.060000
9198.105008,-0.040470,0.045374,-1.560000,-0.270000
9198.205011,-0.021476,0.054291,-1.710000,-0.390000
9198.305000,-0.009455,0.043401,-1.870000,-0.620000
9198.405007,-0.004411,0.036674,-1.990000,-0.680000
9198.505001,0.008363,0.032349,-2.100000,-0.620000
9198.605016,-0.030392,0.019173,-2.160000,-0.630000
9198.705007,-0.019876,0.000952,-2.270000,-0.470000
9198.805022,0.008187,0.015363,-2.280000,-0.350000
9198.904973,0.028039,-0.016980,-2.190000,-0.280000
9199.005009,0.027791,0.005583,-2.030000,-0.250000
9199.104989,0.038434,0.003226,-1.930000,-0.110000
9199.205010,0.020077,0.001322,-1.870000,-0.050000
9199.304999,-0.000325,0.003233,-1.720000,0.060000
9199.404993,0.016745,0.000256,-1.670000,0.240000
9199.504997,0.023365,0.021881,-1.430000,0.210000
9199.605003,0.041388,0.003038,-1.290000,0.130000
9199.705013,0.017915,0.026443,-1.270000,-0.030000
9199.804977,-0.015134,0.005471,-1.300000,-0.250000
9199.905001,-0.000687,0.038256,-1.510000,-0.310000
9200.005001,0.016602,0.015058,-1.550000,-0.420000
9200.105009,0.001672,0.022285,-1.710000,-0.390000
9200.204972,-0.020147,0.014469,-1.760000,-0.300000
9200.305041,-0.025635,-0.002193,-1.970000,-0.200000
9200.405000,0.008063,0.002252,-2.190000,-0.150000
9200.504998,0.017396,0.001696,-2.240000,-0.270000
9200.604991,0.018275,-0.004046,-2.170000,-0.300000
9200.704996,0.033609,0.004871,-2.030000,-0.130000
9200.805005,-0.010444,-0.014975,-1.800000,-0.160000
9200.905009,-0.001952,-0.018444,-1.460000,0.050000
9201.004972,0.017921,-0.012352,-1.290000,0.140000
9201.104977,0.018740,-0.006851,-1.270000,0.050000
9201.204978,-0.014454,-0.002186,-1.260000,-0.020000
9201.304994,-0.035230,0.018741,-1.310000,-0.100000
9201.404976,-0.001943,-0.001801,-1.310000,-0.160000
9201.505007,-0.017001,0.031263,-1.260000,-0.050000
9201.605006,-0.060125,0.002380,-1.160000,0.130000
9201.704972,-0.064253,0.049007,-1.250000,0.460000
9201.804989,-0.036149,0.029346,-1.280000,0.370000
9201.905010,-0.036284,0.045317,-1.530000,0.270000
9202.005001,-0.073582,0.045405,-1.800000,-0.010000
9202.105008,-0.062900,0.047050,-2.360000,0.000000
9202.205004,-0.038182,0.053684,-2.590000,-0.170000
9202.304987,-0.016010,0.048672,-2.630000,-0.270000
9202.405021,-0.009745,0.047712,-2.620000,-0.230000
9202.505002,-0.033709,0.034323,-2.570000,-0.230000
9202.605003,0.007110,0.032319,-2.470000,-0.200000
9202.704976,0.039628,0.022274,-2.300000,-0.330000
9202.805006,0.006909,-0.001209,-2.090000,-0.310000
9202.904974,0.006854,0.004374,-1.970000,-0.210000
9203.005001,0.032986,0.016556,-1.780000,-0.270000
9203.105009,0.050117,-0.012680,-1.710000,-0.100000
9203.204988,-0.000387,0.019696,-1.520000,-0.010000
9203.305008,0.007952,0.015102,-1.710000,-0.010000
9203.404977,0.038446,0.010321,-1.730000,-0.230000
9203.505010,0.037440,0.023400,-1.780000,-0.440000
9203.604971,-0.011514,0.004346,-1.690000,-0.770000
9203.705006,-0.025577,0.011164,-1.820000,-0.840000
9203.805039,0.012687,-0.024002,-1.950000,-0.880000
9203.904978,0.008553,-0.003217,-2.090000,-0.830000
9204.004998,0.012215,-0.049667,-2.260000,-0.650000
9204.104975,-0.031136,-0.036840,-2.220000,-0.730000
9204.204973,0.003811,-0.055034,-2.370000,-0.570000
9204.305036,0.011974,-0.056746,-2.340000,-0.470000
9204.404978,0.019817,-0.057116,-2.200000,-0.400000
9204.505052,0.047429,-0.066346,-2.030000,-0.260000
9204.605021,0.012186,-0.071879,-1.870000,-0.180000
9204.705012,0.023802,-0.057341,-1.800000,0.090000
9204.805004,0.029319,-0.080154,-1.720000,0.010000
9204.904977,0.044137,-0.043810,-1.590000,0.080000
9205.004987,0.034824,-0.061830,-1.600000,0.120000
9205.104989,-0.013608,-0.047139,-1.480000,0.080000
9205.205007,0.004513,-0.037521,-1.610000,0.220000
9205.304980,0.019469,-0.015052,-1.650000,0.200000
9205.404982,0.041152,-0.030679,-1.680000,0.100000
9205.505008,0.023662,0.006997,-1.570000,0.150000
9205.604998,0.018505,-0.018254,-1.560000,0.110000
9205.704972,0.004569,0.006382,-1.570000,0.110000
9205.804979,-0.021870,0.007619,-1.590000,0.010000
9205.905014,-0.005070,0.049168,-1.700000,-0.020000
9206.004972,0.004484,0.020853,-1.750000,-0.190000
9206.105008,0.005952,0.035624,-1.700000,-0.370000
9206.205028,-0.003841,0.028484,-1.750000,-0.490000
9206.305002,0.013906,0.045716,-1.760000,-0.640000
9206.404995,-0.043535,0.013951,-1.780000,-0.870000
9206.504977,-0.024379,0.022013,-1.880000,-0.840000
9206.605006,-0.012669,0.008211,-1.860000,-1.030000
9206.704975,-0.007175,0.009304,-1.870000,-0.900000
9206.804976,-0.070671,-0.013195,-1.850000,-0.950000
9206.905013,-0.050966,-0.006292,-1.990000,-0.660000
9207.004998,-0.015155,-0.005969,-1.940000,-0.760000
9207.105001,-0.027456,-0.011607,-1.930000,-0.580000
9207.205000,-0.056536,-0.031029,-2.050000,-0.540000
9207.304979,-0.053585,-0.027240,-2.050000,-0.490000
9207.404975,-0.018976,-0.001529,-2.140000,-0.510000
9207.504976,-0.025285,-0.029015,-1.980000,-0.640000
9207.604998,-0.018408,-0.051744,-1.960000,-0.580000
9207.704986,-0.067303,-0.021311,-1.890000,-0.620000
9207.805015,-0.076989,-0.043965,-1.240000,-0.390000
9207.904990,-0.065481,0.002152,-0.380000,0.100000
9208.004998,-0.065584,0.014626,0.100000,0.290000
9208.104982,-0.145865,0.024870,0.720000,0.330000
9208.204999,-0.169164,0.049209,2.190000,-0.010000
9208.304979,-0.278031,0.068066,4.440000,-0.450000
9208.405009,-0.370326,0.071945,6.870000,-1.040000
9208.504984,-0.531157,0.112747,8.660000,-1.220000
9208.605002,-0.675348,0.162793,9.210000,-1.220000
9208.704973,-0.868616,0.198104,8.810000,-1.040000
9208.804991,-1.054799,0.253387,8.010000,-0.810000
9208.905002,-1.190798,0.276806,6.320000,-0.380000
9209.005001,-1.270813,0.318732,3.790000,0.140000
9209.105007,-1.347270,0.351581,1.230000,0.310000
9209.205009,-1.399034,0.380708,0.230000,0.350000
9209.304973,-1.486396,0.413966,2.060000,-0.110000
9209.405003,-1.533147,0.437027,5.680000,-0.780000
9209.505012,-1.700749,0.466888,8.390000,-1.430000
9209.604990,-1.859141,0.483375,8.980000,-1.780000
9209.705006,-2.000360,0.475999,8.120000,-2.250000
9209.805017,-2.169078,0.492035,6.840000,-2.650000
9209.905000,-2.294980,0.486727,5.960000,-2.880000
9210.005005,-2.416185,0.455600,5.650000,-2.960000
9210.105040,-2.521718,0.424077,5.540000,-2.980000
9210.205007,-2.654714,0.407215,5.460000,-2.620000
9210.304998,-2.756292,0.378761,5.490000,-2.260000
9210.405014,-2.877131,0.398355,5.650000,-1.750000
9210.504984,-2.971050,0.358618,5.940000,-1.510000
9210.604975,-3.086351,0.383775,6.060000,-1.010000
9210.705001,-3.190105,0.359157,5.890000,-0.660000
9210.805007,-3.324251,0.394172,5.830000,-0.390000
9210.904974,-3.432106,0.380413,5.860000,-0.060000
9211.004975,-3.485283,0.439265,5.810000,0.240000
9211.104981,-3.606286,0.467765,5.910000,0.620000
9211.205010,-3.707526,0.434013,5.830000,0.640000
9211.305009,-3.769353,0.488756,5.440000,0.460000
9211.405002,-3.845430,0.541931,4.400000,0.240000
9211.505007,-3.880272,0.525055,2.340000,0.090000
9211.605003,-3.936184,0.536765,0.380000,0.260000
9211.704982,-3.952785,0.549316,-0.880000,0.640000
9211.805009,-3.897691,0.512026,-1.750000,1.080000
9211.905006,-3.798995,0.540395,-2.920000,1.970000
9212.005004,-3.697814,0.570990,-4.170000,3.120000
9212.104976,-3.614521,0.600764,-5.280000,4.300000
9212.204992,-3.495392,0.608131,-5.770000,5.470000
9212.305037,-3.349629,0.655655,-5.970000,5.870000
9212.404984,-3.143934,0.731545,-6.860000,5.660000
9212.504981,-2.977091,0.763336,-7.870000,4.650000
9212.605002,-2.812402,0.777711,-8.160000,3.430000
9212.705005,-2.652510,0.788088,-7.530000,1.610000
9212.805010,-2.556637,0.772482,-7.620000,-0.050000
9212.904978,-2.363958,0.708313,-8.330000,-1.250000
9213.005000,-2.203369,0.627531,-8.910000,-1.500000
9213.104997,-2.046827,0.515499,-9.180000,-0.880000
9213.205010,-1.909227,0.447658,-9.310000,0.220000
9213.305012,-1.762288,0.400877,-9.640000,1.140000
9213.405014,-1.598014,0.352996,-10.020000,1.320000
9213.505009,-1.407593,0.324478,-9.830000,1.310000
9213.604977,-1.254146,0.301068,-8.970000,1.100000
9213.704998,-1.118272,0.263057,-7.840000,1.250000
9213.805005,-0.990530,0.235491,-6.770000,1.420000
9213.904974,-0.870299,0.235801,-5.940000,1.700000
9214.005010,-0.780709,0.218794,-5.370000,1.900000
9214.105000,-0.698578,0.217650,-4.960000,1.910000
9214.205011,-0.624007,0.205807,-4.540000,1.790000
9214.304973,-0.554699,0.200670,-4.190000,1.700000
9214.405013,-0.484841,0.192855,-4.010000,1.560000
9214.505000,-0.427936,0.170731,-3.840000,1.320000
9214.605003,-0.405406,0.177768,-3.680000,0.970000
9214.705002,-0.359687,0.175730,-3.550000,0.560000
9214.805000,-0.319724,0.143445,-3.290000,-0.090000
9214.905006,-0.259624,0.145607,-3.070000,-0.500000
9215.005001,-0.254890,0.123950,-2.900000,-0.730000
9215.105003,-0.252706,0.070666,-2.620000,-0.700000
9215.205010,-0.226263,0.084265,-2.380000,-0.260000
9215.305004,-0.210914,0.057870,-2.280000,0.000000
9215.405001,-0.186202,0.038185,-2.140000,0.170000
9215.505006,-0.177832,0.063700,-2.040000,0.480000
9215.604994,-0.201281,0.057014,-1.790000,0.690000
9215.705001,-0.219468,0.055950,-1.730000,0.650000
9215.805005,-0.200694,0.064003,-1.730000,0.420000
9215.904975,-0.193069,0.046115,-2.120000,0.080000
9216.005027,-0.182549,0.054555,-2.650000,-0.020000
9216.105003,-0.146342,0.048196,-3.060000,-0.130000
9216.205013,-0.112386,0.023567,-3.410000,-0.150000
9216.304977,-0.092296,0.002238,-3.770000,-0.100000
9216.404979,-0.075390,-0.003505,-3.860000,-0.130000
9216.504996,-0.037744,-0.010232,-4.130000,0.100000
9216.605008,0.013525,-0.038374,-4.310000,0.090000
9216.704998,0.075359,-0.039640,-4.460000,0.350000
9216.804975,0.107037,-0.076834,-4.530000,0.580000
9216.904976,0.117926,-0.061250,-4.500000,0.670000
9217.004972,0.177284,-0.056745,-4.520000,0.960000
9217.104978,0.242007,-0.056550,-4.510000,1.080000
9217.204999,0.301345,-0.069466,-4.210000,1.120000
9217.304987,0.320948,-0.053315,-3.570000,0.830000
9217.405003,0.359781,-0.073894,-2.750000,0.430000
9217.505003,0.356703,-0.045326,-1.880000,0.110000
9217.605005,0.373128,-0.056517,-1.330000,-0.130000
9217.705004,0.371999,-0.057354,-0.990000,-0.050000
9217.805002,0.355153,-0.051596,-0.700000,-0.050000
9217.904974,0.324902,-0.038381,-0.610000,0.000000
9218.004975,0.287443,-0.043060,-0.500000,-0.310000
9218.105013,0.273107,-0.044869,-0.430000,-0.440000
9218.205004,0.241708,-0.049397,-0.530000,-0.300000
9218.305021,0.203019,-0.064732,-0.580000,-0.320000
9218.404982,0.202165,-0.052393,-0.710000,-0.010000
9218.505004,0.174121,-0.055234,-0.770000,0.140000
9218.605001,0.144465,-0.046733,-0.680000,0.380000
9218.705003,0.117307,-0.057417,-0.510000,0.440000
9218.805006,0.107156,-0.040443,-0.420000,0.410000
9218.905002,0.084597,-0.022270,-0.540000,0.400000
9219.005020,0.089930,-0.001612,-0.580000,0.320000
9219.105005,0.068681,0.002982,-0.520000,0.140000
9219.205000,0.027750,-0.005997,-0.460000,-0.030000
9219.305002,0.001280,0.011702,-0.710000,-0.010000
9219.405011,-0.008789,0.026341,-1.160000,0.000000
9219.505003,0.005095,0.026186,-1.370000,0.000000
9219.605004,-0.006675,0.020909,-1.430000,-0.240000
9219.705032,-0.006004,0.007814,-1.660000,-0.460000
9219.805001,-0.015116,0.021065,-1.880000,-0.470000
9219.904977,-0.012597,0.008270,-1.950000,-0.290000
9220.004972,0.013437,-0.018023,-2.020000,-0.060000
9220.104975,-0.001492,-0.014985,-2.160000,0.050000
9220.205009,0.007751,-0.034018,-2.350000,0.100000
9220.305013,0.018126,-0.014251,-2.260000,0.090000
9220.405034,0.059693,-0.014986,-1.970000,0.030000
9220.505001,0.063401,-0.032021,-1.340000,0.050000
9220.605005,0.057796,-0.017211,-1.000000,0.090000
9220.705002,0.049533,-0.026768,-0.920000,0.180000
9220.805008,0.032669,-0.003485,-1.040000,0.330000
9220.904989,0.023670,-0.000230,-1.350000,0.320000
9221.005002,0.007085,-0.002278,-1.540000,0.210000
9221.105004,0.008549,0.003785,-1.560000,-0.170000
9221.205019,0.030869,0.002278,-1.640000,-0.410000
9221.305000,0.018346,-0.003944,-1.760000,-0.470000
9221.405034,0.017474,-0.027981,-1.750000,-0.480000
9221.505003,0.038741,0.001251,-1.730000,-0.330000
9221.605005,0.032229,-0.024414,-1.740000,-0.120000
9221.705019,0.038329,-0.014099,-1.690000,-0.290000
9221.805034,0.031518,-0.018302,-1.470000,-0.660000
9221.905001,0.006943,-0.030880,-1.130000,-1.190000
9222.005001,0.018724,-0.054813,-0.750000,-1.700000
9222.105009,0.000452,-0.070788,-0.610000,-1.910000
9222.205011,-0.023361,-0.094685,-0.690000,-1.740000
9222.305029,-0.045105,-0.108208,-0.870000,-1.250000
9222.404993,-0.061444,-0.125454,-0.980000,-0.890000
9222.505003,-0.056337,-0.120889,-1.080000,-0.450000
9222.605001,-0.060694,-0.128672,-1.120000,-0.060000
9222.704992,-0.061262,-0.121757,-1.170000,0.150000
9222.805012,-0.063973,-0.094724,-1.340000,0.440000
9222.905017,-0.067194,-0.089225,-1.350000,0.620000
9223.004977,-0.044649,-0.075038,-1.290000,0.770000
9223.105000,-0.047255,-0.053235,-1.210000,0.800000
9223.204975,-0.055721,-0.043297,-1.160000,0.650000
9223.304984,-0.046206,-0.015370,-1.030000,0.580000
9223.405005,-0.059233,0.001994,-0.990000,0.350000
9223.504979,-0.041617,0.012173,-1.130000,-0.050000
9223.604981,-0.075811,0.013271,-1.250000,-0.560000
9223.705013,-0.060743,-0.010871,-1.390000,-0.820000
9223.805001,-0.062559,-0.006987,-1.500000,-0.840000
9223.905006,-0.061042,-0.018254,-1.640000,-0.840000
9224.004980,-0.054078,-0.031172,-1.700000,-0.900000
9224.105025,-0.041204,-0.046470,-1.750000,-0.970000
9224.205009,-0.023017,-0.066503,-1.770000,-0.950000
9224.305000,-0.021108,-0.080293,-1.760000,-0.860000
9224.405018,-0.014573,-0.103049,-1.690000,-0.650000
9224.505042,-0.020948,-0.098967,-1.600000,-0.270000
9224.605002,-0.010241,-0.111544,-1.500000,0.220000
9224.704976,-0.007102,-0.089249,-1.390000,0.680000
9224.804976,0.007727,-0.080185,-1.170000,0.970000
9224.905002,0.014608,-0.047022,-0.890000,1.120000
9225.005003,0.014450,-0.039447,-0.600000,0.940000
9225.105009,0.012770,-0.009612,-0.370000,0.740000
9225.205018,0.032989,0.007303,-0.290000,0.620000
9225.304974,0.008940,0.024134,-0.250000,0.540000
9225.405000,-0.009227,0.019840,-0.060000,0.330000
9225.505000,-0.019766,0.044257,-0.210000,0.070000
9225.604988,-0.015643,0.040171,-0.520000,-0.350000
9225.704996,0.007535,0.026726,-0.680000,-0.930000
9225.804988,-0.007137,0.015139,-0.610000,-1.410000
9225.905005,-0.034124,-0.010762,-0.500000,-1.480000
9226.005005,-0.079847,-0.045568,-0.510000,-1.030000
9226.105002,-0.092631,-0.031475,-0.720000,-0.340000
9226.205001,-0.077288,-0.022623,-0.870000,0.240000
9226.305004,-0.077411,-0.028677,-0.920000,0.650000
9226.405044,-0.054532,-0.033586,-0.890000,0.610000
9226.505010,-0.039691,-0.028437,-0.880000,0.330000
9226.605005,-0.040808,-0.012026,-0.850000,-0.020000
9226.705007,-0.036131,-0.021945,-0.820000,-0.250000
9226.804977,-0.040404,-0.047243,-0.750000,-0.180000
9226.905004,-0.042430,-0.042459,-0.650000,0.200000
9227.005003,-0.027743,-0.033994,-0.440000,0.670000
9227.105004,-0.027804,-0.032626,-0.240000,0.930000
9227.205011,-0.015855,0.000547,-0.150000,1.080000
9227.304991,-0.051818,0.007644,-0.110000,1.000000
9227.405001,-0.084556,-0.005589,-0.150000,0.660000
9227.504998,-0.083863,0.029034,-0.310000,0.520000
9227.605002,-0.071717,0.043255,-0.370000,0.410000
9227.705005,-0.071733,0.031830,-0.580000,0.320000
9227.804977,-0.067538,0.040569,-0.820000,0.220000
9227.904981,-0.078311,0.021583,-1.050000,0.050000
9228.005025,-0.078700,0.023394,-1.270000,0.070000
9228.104977,-0.071400,0.014899,-1.450000,0.040000
9228.205003,-0.051249,0.030088,-1.650000,0.130000
9228.305026,-0.063858,0.008961,-1.670000,0.220000
9228.405001,-0.029667,0.028590,-1.760000,0.290000
9228.505005,-0.009536,0.017883,-1.620000,0.220000
9228.605010,0.002597,0.003140,-1.530000,0.230000
9228.704995,-0.017097,0.001149,-1.340000,0.170000
9228.805008,-0.022287,0.011730,-1.330000,0.300000
9228.905010,0.021346,0.010849,-1.160000,0.360000
9229.005003,0.017801,0.007646,-1.230000,0.470000
9229.105005,-0.010040,0.004445,-1.160000,0.600000
9229.205001,-0.003329,0.017385,-1.100000,0.430000
9229.305002,0.018184,0.021388,-1.010000,0.520000
9229.405003,0.004547,0.026016,-0.950000,0.370000
9229.505029,-0.001238,0.019233,-1.010000,0.390000
9229.605000,0.016687,0.033938,-1.210000,0.310000
9229.705015,-0.012318,0.029735,-1.280000,0.130000
9229.805014,0.009647,0.028697,-1.530000,-0.020000
9229.905008,-0.000132,0.022370,-1.500000,-0.270000
9230.004999,0.030826,0.003676,-1.520000,-0.350000
9230.105002,-0.011378,0.008701,-1.430000,-0.370000
9230.205012,0.016552,-0.009785,-1.450000,-0.170000
9230.305106,0.033641,0.002166,-1.350000,-0.150000
9230.405001,0.043709,-0.015986,-1.270000,-0.080000
9230.504981,0.020498,-0.016923,-1.180000,0.070000
9230.605004,-0.002931,-0.038693,-1.170000,0.080000
9230.704974,-0.002939,-0.018222,-1.150000,0.120000
9230.804997,0.014063,-0.017524,-1.080000,0.150000
9230.905016,0.006208,0.000535,-0.970000,0.070000
9231.004974,0.023033,-0.002616,-0.990000,0.110000
9231.104983,-0.018306,-0.021000,-1.060000,0.060000
9231.204978,-0.010773,0.000891,-1.170000,0.060000
9231.305004,0.001954,-0.002944,-1.370000,0.120000
9231.405006,-0.008646,-0.015719,-1.570000,0.030000
9231.505003,-0.025435,0.000577,-1.580000,-0.040000
9231.604989,0.015423,-0.009682,-1.570000,0.070000
9231.705023,0.015190,-0.000215,-1.550000,0.100000
9231.805006,0.014973,0.006338,-1.530000,0.200000
9231.905004,0.024580,-0.008752,-1.510000,0.130000
9232.004999,0.026674,0.002994,-1.510000,0.020000
9232.105005,0.028582,-0.023512,-1.460000,-0.090000
9232.205005,0.037085,-0.003485,-1.420000,-0.100000
9232.304976,0.041982,-0.015761,-1.380000,-0.100000
9232.405004,0.040266,-0.006209,-1.340000,-0.150000
9232.505024,0.056495,-0.004378,-1.280000,-0.140000
9232.604986,0.038965,-0.001833,-1.290000,-0.290000
9232.705007,0.045044,-0.008396,-1.280000,-0.360000
9232.805006,0.046319,-0.028508,-1.300000,-0.330000
9232.905019,0.029404,-0.018635,-1.380000,-0.310000
9233.005006,0.029930,-0.026339,-1.410000,-0.160000
9233.105009,0.038277,-0.045786,-1.390000,-0.030000
9233.204977,0.035984,-0.040127,-1.400000,0.050000
9233.304980,0.024649,-0.029062,-1.370000,0.060000
9233.404975,0.034664,-0.058110,-1.440000,0.020000
9233.504981,0.020896,-0.045551,-1.440000,-0.070000
9233.605003,0.010686,-0.047570,-1.330000,-0.160000
9233.705005,-0.015676,-0.030798,-1.170000,-0.200000
9233.804979,-0.015401,-0.060792,-1.140000,-0.220000
9233.905006,-0.023895,-0.055139,-1.210000,-0.210000
9234.005022,-0.028494,-0.046393,-1.310000,-0.170000
9234.105017,-0.020607,-0.037890,-1.420000,0.000000
9234.204978,-0.010802,-0.055772,-1.470000,0.110000
9234.304975,-0.013056,-0.059419,-1.510000,0.290000
9234.404983,-0.005780,-0.042524,-1.420000,0.310000
9234.505013,-0.010530,-0.050064,-1.400000,0.360000
9234.605003,-0.007848,-0.056422,-1.420000,0.270000
